zh-hans-hk	yyyy年M月d日dddd	yyyy年M月d日	d/M/yyyy	yyyy年M月d日	d/M/yy	yyyy年M月	M月d日	tth:mm:ss	tth:mm
zh-hans-mo	=	zh-hans-hk
zh-hans-my	yyyy年M月d日dddd	yyyy年M月d日	yyyy/M/d	yyyy年M月d日	yyyy年M月	M月d日	tth:mm:ss	tth:mm
zh-hans-sg	yyyy年M月d日dddd	yyyy年M月d日	dd/MM/yyyy	yyyy年M月d日	dd/MM/yy	yyyy年M月	M月d日	tth:mm:ss	tth:mm
zh-hant	=	yue
zh-hant-hk	yyyy年M月d日dddd	yyyy年M月d日	d/M/yyyy	yyyy年M月d日	yyyy年M月	M月d日	tth:mm:ss	tth:mm
zh-hant-mo	=	zh-hant-hk
zh-hant-my	=	yue
zh-hant-tw	=	yue
zu	dddd, MMMM d, yyyy	MMMM d, yyyy	M/d/yyyy	MMM d, yyyy	yyyy-MM-dd	M/d/yy	MMMM yyyy	MMMM d	HH:mm:ss	HH:mm
zu-za	=	zu
