it-CH	3	.	’	3	1	CHF	2	.	’	3	2	2	%	3	.	’	3	1	1	-	+	NaN	∞	-∞	‰
it-IT	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
it-SM	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
it-VA	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ja	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ja-JP	3	.	,	3	1	￥	0	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
jgo	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
jgo-CM	3	,	.	3	1	FCFA	0	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
jmc	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
jmc-TZ	3	.	,	3	1	TSh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
jv	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
jv-ID	3	,	.	3	1	Rp	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ka	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	არ არის რიცხვი	∞	-∞	‰
ka-GE	3	,	 	3	1	₾	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	არ არის რიცხვი	∞	-∞	‰
kab	3	,	 	3	1	¤	2	,	 	3	1	5	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
kab-DZ	3	,	 	3	1	DA	2	,	 	3	1	5	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
kam	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kam-KE	3	.	,	3	1	Ksh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kde	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kde-TZ	3	.	,	3	1	TSh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kea	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
kea-CV	3	,	 	3	1	​	2	$	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
kgp	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
kgp-BR	3	,	.	3	1	R$	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
khq	3	.	 	3	1	¤	2	.	 	3	1	5	%	3	.	 	3	1	1	-	+	NaN	∞	-∞	‰
khq-ML	3	.	 	3	1	F CFA	0	.	 	3	1	5	%	3	.	 	3	1	1	-	+	NaN	∞	-∞	‰
ki	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ki-KE	3	.	,	3	1	Ksh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kk	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	сан емес	∞	-∞	‰
kk-Cyrl	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	сан емес	∞	-∞	‰
kk-Cyrl-KZ	3	,	 	3	1	₸	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	сан емес	∞	-∞	‰
kk-KZ	3	,	 	3	1	₸	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	сан емес	∞	-∞	‰
kkj	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
kkj-CM	3	,	.	3	1	FCFA	0	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
kl	3	,	.	3	1	¤	2	,	.	3	0	2	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
kl-GL	3	,	.	3	1	kr.	2	,	.	3	0	2	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
kln	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kln-KE	3	.	,	3	1	Ksh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
km	3	.	,	3	1	¤	2	.	,	3	1	5	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
km-KH	3	.	,	3	1	៛	2	.	,	3	1	5	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kn	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kn-IN	3	.	,	3	1	₹	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ko	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ko-CN	3	.	,	3	1	CN¥	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ko-KP	3	.	,	3	1	KPW	0	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ko-KR	3	.	,	3	1	₩	0	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kok	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kok-Deva	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kok-Deva-IN	3	.	,	3	1	₹	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kok-Latn	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kok-Latn-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
ks	3	٫	٬	3	1	¤	2	٫	٬	3	0	1	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
ks-Arab	3	٫	٬	3	1	¤	2	٫	٬	3	0	1	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
ks-Arab-IN	3	٫	٬	3	1	₹	2	٫	٬	3	0	1	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
ks-Deva	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ks-Deva-IN	3	.	,	3	1	₹	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ksb	3	.	,	3	1	¤	2	.	,	3	1	5	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ksb-TZ	3	.	,	3	1	TSh	2	.	,	3	1	5	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ksf	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ksf-CM	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ksh	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
ksh-DE	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
ku	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	2	2	-	+	NaN	∞	-∞	‰
ku-TR	3	,	.	3	1	₺	2	,	.	3	3	8	%	3	,	.	3	2	2	-	+	NaN	∞	-∞	‰
kw	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kw-GB	3	.	,	3	1	£	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
kxv	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kxv-Deva	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kxv-Deva-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kxv-Latn	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kxv-Latn-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kxv-Orya	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kxv-Orya-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kxv-Telu	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
kxv-Telu-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
ky	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	сан эмес	∞	-∞	‰
ky-KG	3	,	 	3	1	сом	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	сан эмес	∞	-∞	‰
lag	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
lag-TZ	3	.	,	3	1	TSh	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
lb	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
lb-LU	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
lg	3	.	,	3	1	¤	2	.	,	3	1	5	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
lg-UG	3	.	,	3	1	USh	0	.	,	3	1	5	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
lij	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
lij-IT	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
lkt	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
lkt-US	3	.	,	3	1	$	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
lmo	3	,	’	3	1	¤	2	,	’	3	2	9	%	3	,	’	3	1	1	-	+	NaN	∞	-∞	‰
lmo-IT	3	,	’	3	1	€	2	,	’	3	2	9	%	3	,	’	3	1	1	-	+	NaN	∞	-∞	‰
ln	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ln-AO	3	,	.	3	1	Kz	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ln-CD	3	,	.	3	1	FC	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ln-CF	3	,	.	3	1	FCFA	0	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ln-CG	3	,	.	3	1	FCFA	0	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
lo	3	,	.	3	1	¤	2	,	.	3	0	2	%	3	,	.	3	1	1	-	+	ບໍ່​ແມ່ນ​ໂຕ​ເລກ	∞	-∞	‰
lo-LA	3	,	.	3	1	₭	0	,	.	3	0	2	%	3	,	.	3	1	1	-	+	ບໍ່​ແມ່ນ​ໂຕ​ເລກ	∞	-∞	‰
lrc	3	٫	٬	3	1	¤	2	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
lrc-IQ	3	٫	٬	3	1	د.ع.‏	0	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
lrc-IR	3	٫	٬	3	1	IRR	0	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
lt	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
lt-LT	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
lu	3	,	.	3	1	¤	2	,	.	3	1	5	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
lu-CD	3	,	.	3	1	FC	2	,	.	3	1	5	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
luo	3	.	,	3	1	¤	2	.	,	3	1	5	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
luo-KE	3	.	,	3	1	Ksh	2	.	,	3	1	5	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
luy	3	.	,	3	1	¤	2	.	,	3	0	16	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
luy-KE	3	.	,	3	1	Ksh	2	.	,	3	0	16	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
lv	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NS	∞	-∞	‰
lv-LV	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NS	∞	-∞	‰
mai	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mai-IN	3	.	,	3	1	₹	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mas	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mas-KE	3	.	,	3	1	Ksh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mas-TZ	3	.	,	3	1	TSh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mer	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mer-KE	3	.	,	3	1	Ksh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mfe	3	.	 	3	1	¤	2	.	 	3	2	9	%	3	.	 	3	1	1	-	+	NaN	∞	-∞	‰
mfe-MU	3	.	 	3	1	Rs	2	.	 	3	2	9	%	3	.	 	3	1	1	-	+	NaN	∞	-∞	‰
mg	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mg-MG	3	.	,	3	1	Ar	0	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mgh	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
mgh-MZ	3	,	.	3	1	MTn	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
mgo	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mgo-CM	3	.	,	3	1	FCFA	0	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mi	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mi-NZ	3	.	,	3	1	$	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mk	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
mk-MK	3	,	.	3	1	ден.	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
ml	3	.	,	3,2	1	¤	2	.	,	3	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
ml-IN	3	.	,	3,2	1	₹	2	.	,	3	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
mn	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mn-MN	3	.	,	3	1	₮	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mni	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mni-Beng	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mni-Beng-IN	3	.	,	3	1	₹	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mr	3	.	,	3,2	1	¤	2	.	,	3	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
mr-IN	3	.	,	3,2	1	₹	2	.	,	3	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
ms	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ms-BN	3	,	.	3	1	$	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ms-ID	3	,	.	3	1	Rp	2	,	.	3	0	1	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ms-MY	3	.	,	3	1	RM	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ms-SG	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mt	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mt-MT	3	.	,	3	1	€	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
mua	3	,	.	3	1	¤	2	,	.	3	0	1	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
mua-CM	3	,	.	3	1	FCFA	0	,	.	3	0	1	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
my	3	.	,	3	1	¤	2	.	,	3	3	8	%	3	.	,	3	1	1	-	+	ဂဏန်းမဟုတ်သော	∞	-∞	‰
my-MM	3	.	,	3	1	K	0	.	,	3	3	8	%	3	.	,	3	1	1	-	+	ဂဏန်းမဟုတ်သော	∞	-∞	‰
mzn	3	٫	٬	3	1	¤	2	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
mzn-IR	3	٫	٬	3	1	IRR	0	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
naq	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
naq-NA	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
nb	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
nb-NO	3	,	 	3	1	kr	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
nb-SJ	3	,	 	3	1	kr	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
nd	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
nd-ZW	3	.	,	3	1	ZWG	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
nds	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
nds-DE	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
nds-NL	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
ne	3	.	,	3,2	1	¤	2	.	,	3,2	2	9	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
ne-IN	3	.	,	3,2	1	₹	2	.	,	3,2	2	9	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
ne-NP	3	.	,	3,2	1	नेरू	2	.	,	3,2	2	9	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
nl	3	,	.	3	1	¤	2	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nl-AW	3	,	.	3	1	Afl.	2	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nl-BE	3	,	.	3	1	€	2	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nl-BQ	3	,	.	3	1	$	2	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nl-CW	3	,	.	3	1	Cg.	2	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nl-NL	3	,	.	3	1	€	2	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nl-SR	3	,	.	3	1	$	2	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nl-SX	3	,	.	3	1	Cg.	2	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nmg	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
nmg-CM	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
nn	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
nn-NO	3	,	 	3	1	kr	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
nnh	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
nnh-CM	3	,	.	3	1	FCFA	0	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
no	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	NaN	∞	−∞	‰
nqo	3	.	،	3	1	¤	2	.	،	3	2	9	%	3	.	،	3	1	1	-	+	NaN	∞	-∞	‰
nqo-GN	3	.	،	3	1	߿	0	.	،	3	2	9	%	3	.	،	3	1	1	-	+	NaN	∞	-∞	‰
nso	3	.	 	3	1	¤	2	.	 	3	2	9	%	3	.	 	3	1	1	-	+	NaN	∞	-∞	‰
nso-ZA	3	.	 	3	1	R	2	.	 	3	2	9	%	3	.	 	3	1	1	-	+	NaN	∞	-∞	‰
nus	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
nus-SS	3	.	,	3	1	£	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
nyn	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
nyn-UG	3	.	,	3	1	USh	0	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
oc	3	,	 	3	1	¤	2	,	 	3	1	5	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
oc-ES	3	,	 	3	1	€	2	,	 	3	1	5	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
oc-FR	3	,	 	3	1	€	2	,	 	3	1	5	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
om	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
om-ET	3	.	,	3	1	Br	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
om-KE	3	.	,	3	1	Ksh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
or	3	.	,	3,2	1	¤	2	.	,	3	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
or-IN	3	.	,	3,2	1	₹	2	.	,	3	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
os	3	,	 	3	1	¤	2	,	 	3	2	9	%	3	,	 	3	1	1	-	+	НН	∞	-∞	‰
os-GE	3	,	 	3	1	₾	2	,	 	3	2	9	%	3	,	 	3	1	1	-	+	НН	∞	-∞	‰
os-RU	3	,	 	3	1	₽	2	,	 	3	2	9	%	3	,	 	3	1	1	-	+	НН	∞	-∞	‰
pa	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
pa-Arab	3	٫	٬	3	1	¤	2	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
pa-Arab-PK	3	٫	٬	3	1	ر	2	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
pa-Guru	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
pa-Guru-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
pcm	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
pcm-NG	3	.	,	3	1	₦	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
pl	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
pl-PL	3	,	 	3	1	zł	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
prg	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
prg-PL	3	,	 	3	1	PLN	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ps	3	٫	٬	3	1	¤	2	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
ps-AF	3	٫	٬	3	1	؋	0	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
ps-PK	3	٫	٬	3	1	Rs	2	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎-‎	‎+‎	NaN	∞	‎-‎∞	؉
pt	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
pt-AO	3	,	 	3	1	Kz	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
pt-BR	3	,	.	3	1	R$	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
pt-CH	3	,	 	3	1	CHF	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
pt-CV	3	,	 	3	1	​	2	$	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
